模型族,参数,扰动百分比,场量,时刻_s,材料坐标_xi,有符号有限响应,数值工作预算,结构零
Q1,扩散前因子,1.0,C,100.0,0.0,0.0,0.000581439719289717,False
Q1,扩散前因子,1.0,C,100.0,0.25,0.0,0.000581439719289717,False
Q1,扩散前因子,1.0,C,100.0,0.5,0.0,0.000581439719289717,False
Q1,扩散前因子,1.0,C,100.0,0.75,-5.388401946859744e-07,0.000581439719289717,False
Q1,扩散前因子,1.0,C,100.0,1.0,0.13655584756595562,0.000581439719289717,False
Q1,扩散前因子,1.0,C,300.0,0.0,2.220446049250313e-14,0.0004153117698252988,False
Q1,扩散前因子,1.0,C,300.0,0.25,0.0,0.0004153117698252988,False
Q1,扩散前因子,1.0,C,300.0,0.5,-1.6880918884965013e-08,0.0004153117698252988,False
Q1,扩散前因子,1.0,C,300.0,0.75,-0.0036281079608180278,0.0004153117698252988,False
Q1,扩散前因子,1.0,C,300.0,1.0,0.2082891404563192,0.0004153117698252988,False
Q1,扩散前因子,1.0,C,600.0,0.0,-8.881784197001252e-14,0.00031997354557900985,False
Q1,扩散前因子,1.0,C,600.0,0.25,-4.08033606902336e-09,0.00031997354557900985,False
Q1,扩散前因子,1.0,C,600.0,0.5,-0.00010059407677953658,0.00031997354557900985,False
Q1,扩散前因子,1.0,C,600.0,0.75,-0.03461918805192088,0.00031997354557900985,False
Q1,扩散前因子,1.0,C,600.0,1.0,0.26007309026792047,0.00031997354557900985,False
Q1,扩散前因子,1.0,C,900.0,0.0,-1.2378542635360645e-09,0.0002680939150003213,False
Q1,扩散前因子,1.0,C,900.0,0.25,-2.663135156844021e-06,0.0002680939150003213,False
Q1,扩散前因子,1.0,C,900.0,0.5,-0.0018931907833641404,0.0002680939150003213,False
Q1,扩散前因子,1.0,C,900.0,0.75,-0.07313116002007902,0.0002680939150003213,False
Q1,扩散前因子,1.0,C,900.0,1.0,0.2894358984543377,0.0002680939150003213,False
Q1,扩散前因子,1.0,C,1200.0,0.0,-3.3008316080440636e-07,0.00023326988578845558,False
Q1,扩散前因子,1.0,C,1200.0,0.25,-6.956312459394098e-05,0.00023326988578845558,False
Q1,扩散前因子,1.0,C,1200.0,0.5,-0.008296008867603177,0.00023326988578845558,False
Q1,扩散前因子,1.0,C,1200.0,0.75,-0.10532243107064243,0.00023326988578845558,False
Q1,扩散前因子,1.0,C,1200.0,1.0,0.3082114690662663,0.00023326988578845558,False
Q1,扩散前因子,1.0,C,1500.0,0.0,-9.300810588364072e-06,0.0002074790229424388,False
Q1,扩散前因子,1.0,C,1500.0,0.25,-0.0004977990708754376,0.0002074790229424388,False
Q1,扩散前因子,1.0,C,1500.0,0.5,-0.020186248355291703,0.0002074790229424388,False
Q1,扩散前因子,1.0,C,1500.0,0.75,-0.13009065559823618,0.0002074790229424388,False
Q1,扩散前因子,1.0,C,1500.0,1.0,0.32076947519130705,0.0002074790229424388,False
Q1,扩散前因子,1.0,C,1800.0,0.0,-8.520901875197495e-05,0.00018729086388799044,False
Q1,扩散前因子,1.0,C,1800.0,0.25,-0.001858601351223399,0.00018729086388799044,False
Q1,扩散前因子,1.0,C,1800.0,0.5,-0.036532393939814334,0.00018729086388799044,False
Q1,扩散前因子,1.0,C,1800.0,0.75,-0.14889654541179187,0.00018729086388799044,False
Q1,扩散前因子,1.0,C,1800.0,1.0,0.32925880620726655,0.00018729086388799044,False
Q1,扩散前因子,1.0,T,100.0,0.0,5.329070518200751e-13,5.2142245658532636e-05,True
Q1,扩散前因子,1.0,T,100.0,0.25,0.0,5.2142245658532636e-05,True
Q1,扩散前因子,1.0,T,100.0,0.5,1.7763568394002505e-13,5.2142245658532636e-05,True
Q1,扩散前因子,1.0,T,100.0,0.75,-5.151434834260726e-12,5.2142245658532636e-05,True
Q1,扩散前因子,1.0,T,100.0,1.0,1.4566126083082054e-11,5.2142245658532636e-05,True
Q1,扩散前因子,1.0,T,300.0,0.0,1.0658141036401503e-12,0.00011003334791352223,True
Q1,扩散前因子,1.0,T,300.0,0.25,4.440892098500626e-12,0.00011003334791352223,True
Q1,扩散前因子,1.0,T,300.0,0.5,-9.947598300641403e-12,0.00011003334791352223,True
Q1,扩散前因子,1.0,T,300.0,0.75,2.220446049250313e-11,0.00011003334791352223,True
Q1,扩散前因子,1.0,T,300.0,1.0,-2.3803181647963356e-11,0.00011003334791352223,True
Q1,扩散前因子,1.0,T,600.0,0.0,2.1316282072803006e-12,0.0001577646268403216,True
Q1,扩散前因子,1.0,T,600.0,0.25,2.3092638912203256e-12,0.0001577646268403216,True
Q1,扩散前因子,1.0,T,600.0,0.5,1.5987211554602254e-12,0.0001577646268403216,True
Q1,扩散前因子,1.0,T,600.0,0.75,2.8421709430404007e-12,0.0001577646268403216,True
Q1,扩散前因子,1.0,T,600.0,1.0,3.552713678800501e-13,0.0001577646268403216,True
Q1,扩散前因子,1.0,T,900.0,0.0,2.3092638912203256e-12,0.0001886385813511693,True
Q1,扩散前因子,1.0,T,900.0,0.25,1.9539925233402755e-12,0.0001886385813511693,True
Q1,扩散前因子,1.0,T,900.0,0.5,1.2434497875801753e-12,0.0001886385813511693,True
Q1,扩散前因子,1.0,T,900.0,0.75,1.4210854715202004e-12,0.0001886385813511693,True
Q1,扩散前因子,1.0,T,900.0,1.0,1.0658141036401503e-12,0.0001886385813511693,True
Q1,扩散前因子,1.0,T,1200.0,0.0,-3.659295089164516e-11,0.00021194191036550368,True
Q1,扩散前因子,1.0,T,1200.0,0.25,-2.7355895326763857e-11,0.00021194191036550368,True
Q1,扩散前因子,1.0,T,1200.0,0.5,-2.1316282072803006e-12,0.00021194191036550368,True
Q1,扩散前因子,1.0,T,1200.0,0.75,1.8829382497642655e-11,0.00021194191036550368,True
Q1,扩散前因子,1.0,T,1200.0,1.0,2.0250467969162855e-11,0.00021194191036550368,True
Q1,扩散前因子,1.0,T,1500.0,0.0,-5.702105454474804e-11,0.0002156865399577695,True
Q1,扩散前因子,1.0,T,1500.0,0.25,-4.831690603168681e-11,0.0002156865399577695,True
Q1,扩散前因子,1.0,T,1500.0,0.5,-2.4158453015843406e-11,0.0002156865399577695,True
Q1,扩散前因子,1.0,T,1500.0,0.75,7.105427357601002e-12,0.0002156865399577695,True
Q1,扩散前因子,1.0,T,1500.0,1.0,1.5987211554602254e-11,0.0002156865399577695,True
Q1,扩散前因子,1.0,T,1800.0,0.0,-2.6645352591003757e-11,0.00020888113785839046,True
Q1,扩散前因子,1.0,T,1800.0,0.25,-2.0250467969162855e-11,0.00020888113785839046,True
Q1,扩散前因子,1.0,T,1800.0,0.5,-3.552713678800501e-12,0.00020888113785839046,True
Q1,扩散前因子,1.0,T,1800.0,0.75,1.1013412404281553e-11,0.00020888113785839046,True
Q1,扩散前因子,1.0,T,1800.0,1.0,1.2789769243681803e-11,0.00020888113785839046,True
Q1,含水率指数系数,1.0,C,100.0,0.0,0.0,0.0005813822920388188,False
Q1,含水率指数系数,1.0,C,100.0,0.25,0.0,0.0005813822920388188,False
Q1,含水率指数系数,1.0,C,100.0,0.5,0.0,0.0005813822920388188,False
Q1,含水率指数系数,1.0,C,100.0,0.75,1.8811709967536672e-07,0.0005813822920388188,False
Q1,含水率指数系数,1.0,C,100.0,1.0,-0.05149169413760646,0.0005813822920388188,False
Q1,含水率指数系数,1.0,C,300.0,0.0,4.440892098500626e-14,0.0004152759199402753,False
Q1,含水率指数系数,1.0,C,300.0,0.25,2.220446049250313e-14,0.0004152759199402753,False
Q1,含水率指数系数,1.0,C,300.0,0.5,5.886180431957655e-09,0.0004152759199402753,False
Q1,含水率指数系数,1.0,C,300.0,0.75,0.0012821641385052374,0.0004152759199402753,False
Q1,含水率指数系数,1.0,C,300.0,1.0,-0.08311561282214885,0.0004152759199402753,False
Q1,含水率指数系数,1.0,C,600.0,0.0,-2.220446049250313e-14,0.00031994844640209917,False
Q1,含水率指数系数,1.0,C,600.0,0.25,1.4219736499399005e-09,0.00031994844640209917,False
Q1,含水率指数系数,1.0,C,600.0,0.5,3.5344256810176944e-05,0.00031994844640209917,False
Q1,含水率指数系数,1.0,C,600.0,0.75,0.01257101092204671,0.00031994844640209917,False
Q1,含水率指数系数,1.0,C,600.0,1.0,-0.10970415376014842,0.00031994844640209917,False
Q1,含水率指数系数,1.0,C,900.0,0.0,4.3081094247554574e-10,0.0002680742746570987,False
Q1,含水率指数系数,1.0,C,900.0,0.25,9.328305017319849e-07,0.0002680742746570987,False
Q1,含水率指数系数,1.0,C,900.0,0.5,0.0006706304277015462,0.0002680742746570987,False
Q1,含水率指数系数,1.0,C,900.0,0.75,0.02743549351920116,0.0002680742746570987,False
Q1,含水率指数系数,1.0,C,900.0,1.0,-0.12740953693862744,0.0002680742746570987,False
Q1,含水率指数系数,1.0,C,1200.0,0.0,1.1536089861152732e-07,0.0002332535429045211,False
Q1,含水率指数系数,1.0,C,1200.0,0.25,2.4472209370074438e-05,0.0002332535429045211,False
Q1,含水率指数系数,1.0,C,1200.0,0.5,0.002968320357998877,0.0002332535429045211,False
Q1,含水率指数系数,1.0,C,1200.0,0.75,0.040889189672932424,0.0002332535429045211,False
Q1,含水率指数系数,1.0,C,1200.0,1.0,-0.1406488021975516,0.0002332535429045211,False
Q1,含水率指数系数,1.0,C,1500.0,0.0,3.2614911882333786e-06,0.00020746499815293867,False
Q1,含水率指数系数,1.0,C,1500.0,0.25,0.00017594908774398732,0.00020746499815293867,False
Q1,含水率指数系数,1.0,C,1500.0,0.5,0.007307010205748199,0.00020746499815293867,False
Q1,含水率指数系数,1.0,C,1500.0,0.75,0.05227186524290328,0.00020746499815293867,False
Q1,含水率指数系数,1.0,C,1500.0,1.0,-0.1511057746697353,0.00020746499815293867,False
Q1,含水率指数系数,1.0,C,1800.0,0.0,2.9976611282123145e-05,0.0001872785086630753,False
Q1,含水率指数系数,1.0,C,1800.0,0.25,0.0006603927878323645,0.0001872785086630753,False
Q1,含水率指数系数,1.0,C,1800.0,0.5,0.013394558601653728,0.0001872785086630753,False
Q1,含水率指数系数,1.0,C,1800.0,0.75,0.061887852645980956,0.0001872785086630753,False
Q1,含水率指数系数,1.0,C,1800.0,1.0,-0.15963574205589692,0.0001872785086630753,False
Q1,含水率指数系数,1.0,T,100.0,0.0,-5.329070518200751e-13,5.214224439109663e-05,True
Q1,含水率指数系数,1.0,T,100.0,0.25,0.0,5.214224439109663e-05,True
Q1,含水率指数系数,1.0,T,100.0,0.5,0.0,5.214224439109663e-05,True
Q1,含水率指数系数,1.0,T,100.0,0.75,1.7763568394002505e-12,5.214224439109663e-05,True
Q1,含水率指数系数,1.0,T,100.0,1.0,-5.329070518200751e-12,5.214224439109663e-05,True
Q1,含水率指数系数,1.0,T,300.0,0.0,0.0,0.00011003343784360452,True
Q1,含水率指数系数,1.0,T,300.0,0.25,-7.105427357601002e-13,0.00011003343784360452,True
Q1,含水率指数系数,1.0,T,300.0,0.5,-1.7763568394002505e-13,0.00011003343784360452,True
Q1,含水率指数系数,1.0,T,300.0,0.75,1.7763568394002505e-13,0.00011003343784360452,True
Q1,含水率指数系数,1.0,T,300.0,1.0,0.0,0.00011003343784360452,True
Q1,含水率指数系数,1.0,T,600.0,0.0,-1.5702994460298214e-10,0.00015776465940374254,True
Q1,含水率指数系数,1.0,T,600.0,0.25,-1.3713474800169934e-10,0.00015776465940374254,True
Q1,含水率指数系数,1.0,T,600.0,0.5,-8.402167850363185e-11,0.00015776465940374254,True
Q1,含水率指数系数,1.0,T,600.0,0.75,-2.8066438062523957e-11,0.00015776465940374254,True
Q1,含水率指数系数,1.0,T,600.0,1.0,-4.263256414560601e-12,0.00015776465940374254,True
Q1,含水率指数系数,1.0,T,900.0,0.0,-6.785683126508957e-11,0.00018864009542872204,True
Q1,含水率指数系数,1.0,T,900.0,0.25,-6.288303211476887e-11,0.00018864009542872204,True
Q1,含水率指数系数,1.0,T,900.0,0.5,-5.240252676230739e-11,0.00018864009542872204,True
Q1,含水率指数系数,1.0,T,900.0,0.75,-3.9612757518625585e-11,0.00018864009542872204,True
Q1,含水率指数系数,1.0,T,900.0,1.0,-2.8421709430404007e-11,0.00018864009542872204,True
Q1,含水率指数系数,1.0,T,1200.0,0.0,-4.4231285301066237e-11,0.00021194312555804302,True
Q1,含水率指数系数,1.0,T,1200.0,0.25,-4.476419235288631e-11,0.00021194312555804302,True
Q1,含水率指数系数,1.0,T,1200.0,0.5,-3.907985046680551e-11,0.00021194312555804302,True
Q1,含水率指数系数,1.0,T,1200.0,0.75,-3.126388037344441e-11,0.00021194312555804302,True
Q1,含水率指数系数,1.0,T,1200.0,1.0,-2.5579538487363607e-11,0.00021194312555804302,True
Q1,含水率指数系数,1.0,T,1500.0,0.0,-3.3217872896784684e-11,0.0002156866113638956,True
Q1,含水率指数系数,1.0,T,1500.0,0.25,-3.232969447708456e-11,0.0002156866113638956,True
Q1,含水率指数系数,1.0,T,1500.0,0.5,-2.984279490192421e-11,0.0002156866113638956,True
Q1,含水率指数系数,1.0,T,1500.0,0.75,-2.5934809855243657e-11,0.0002156866113638956,True
Q1,含水率指数系数,1.0,T,1500.0,1.0,-2.2026824808563106e-11,0.0002156866113638956,True
Q1,含水率指数系数,1.0,T,1800.0,0.0,-3.836930773104541e-11,0.0002088820132753407,True
Q1,含水率指数系数,1.0,T,1800.0,0.25,-3.232969447708456e-11,0.0002088820132753407,True
Q1,含水率指数系数,1.0,T,1800.0,0.5,-1.7053025658242404e-11,0.0002088820132753407,True
Q1,含水率指数系数,1.0,T,1800.0,0.75,-2.8421709430404007e-12,0.0002088820132753407,True
Q1,含水率指数系数,1.0,T,1800.0,1.0,1.4210854715202004e-12,0.0002088820132753407,True
Q1,对流换热系数,1.0,C,100.0,0.0,0.0,0.0005813770738471131,True
Q1,对流换热系数,1.0,C,100.0,0.25,0.0,0.0005813770738471131,True
Q1,对流换热系数,1.0,C,100.0,0.5,0.0,0.0005813770738471131,True
Q1,对流换热系数,1.0,C,100.0,0.75,8.881784197001252e-14,0.0005813770738471131,True
Q1,对流换热系数,1.0,C,100.0,1.0,-4.5718984154063946e-11,0.0005813770738471131,True
Q1,对流换热系数,1.0,C,300.0,0.0,0.0,0.0004152714653312011,True
Q1,对流换热系数,1.0,C,300.0,0.25,-2.220446049250313e-14,0.0004152714653312011,True
Q1,对流换热系数,1.0,C,300.0,0.5,4.440892098500626e-14,0.0004152714653312011,True
Q1,对流换热系数,1.0,C,300.0,0.75,6.439293542825908e-13,0.0004152714653312011,True
Q1,对流换热系数,1.0,C,300.0,1.0,-5.617728504603292e-12,0.0004152714653312011,True
Q1,对流换热系数,1.0,C,600.0,0.0,-4.440892098500626e-14,0.00031994541236407304,True
Q1,对流换热系数,1.0,C,600.0,0.25,2.220446049250313e-14,0.00031994541236407304,True
Q1,对流换热系数,1.0,C,600.0,0.5,-1.1102230246251565e-13,0.00031994541236407304,True
Q1,对流换热系数,1.0,C,600.0,0.75,-5.839773109528323e-12,0.00031994541236407304,True
Q1,对流换热系数,1.0,C,600.0,1.0,1.5987211554602254e-11,0.00031994541236407304,True
Q1,对流换热系数,1.0,C,900.0,0.0,2.220446049250313e-14,0.0002680720067432392,True
Q1,对流换热系数,1.0,C,900.0,0.25,2.220446049250313e-14,0.0002680720067432392,True
Q1,对流换热系数,1.0,C,900.0,0.5,0.0,0.0002680720067432392,True
Q1,对流换热系数,1.0,C,900.0,0.75,1.3322676295501878e-13,0.0002680720067432392,True
Q1,对流换热系数,1.0,C,900.0,1.0,-1.3322676295501878e-13,0.0002680720067432392,True
Q1,对流换热系数,1.0,C,1200.0,0.0,2.220446049250313e-14,0.00023325193555020628,True
Q1,对流换热系数,1.0,C,1200.0,0.25,-4.440892098500626e-14,0.00023325193555020628,True
Q1,对流换热系数,1.0,C,1200.0,0.5,-6.217248937900877e-13,0.00023325193555020628,True
Q1,对流换热系数,1.0,C,1200.0,0.75,-1.0436096431476471e-12,0.00023325193555020628,True
Q1,对流换热系数,1.0,C,1200.0,1.0,4.352074256530614e-12,0.00023325193555020628,True
Q1,对流换热系数,1.0,C,1500.0,0.0,0.0,0.00020746379131391567,True
Q1,对流换热系数,1.0,C,1500.0,0.25,-8.881784197001252e-14,0.00020746379131391567,True
Q1,对流换热系数,1.0,C,1500.0,0.5,-1.6431300764452317e-12,0.00020746379131391567,True
Q1,对流换热系数,1.0,C,1500.0,0.75,-7.327471962526033e-13,0.00020746379131391567,True
Q1,对流换热系数,1.0,C,1500.0,1.0,6.6280314570121845e-12,0.00020746379131391567,True
Q1,对流换热系数,1.0,C,1800.0,0.0,-6.661338147750939e-14,0.0001872777309438901,True
Q1,对流换热系数,1.0,C,1800.0,0.25,-6.661338147750939e-14,0.0001872777309438901,True
Q1,对流换热系数,1.0,C,1800.0,0.5,-5.329070518200751e-13,0.0001872777309438901,True
Q1,对流换热系数,1.0,C,1800.0,0.75,-6.661338147750939e-14,0.0001872777309438901,True
Q1,对流换热系数,1.0,C,1800.0,1.0,1.84297022087776e-12,0.0001872777309438901,True
Q1,对流换热系数,1.0,T,100.0,0.0,4.8684078635119477e-05,5.21411306488124e-05,False
Q1,对流换热系数,1.0,T,100.0,0.25,0.0003129447245342476,5.21411306488124e-05,False
Q1,对流换热系数,1.0,T,100.0,0.5,0.0035691934508363943,5.21411306488124e-05,False
Q1,对流换热系数,1.0,T,100.0,0.75,0.028095350405799024,5.21411306488124e-05,False
Q1,对流换热系数,1.0,T,100.0,1.0,0.1496580080850407,5.21411306488124e-05,False
Q1,对流换热系数,1.0,T,300.0,0.0,0.0330436702817849,0.00011003167383750105,False
Q1,对流换热系数,1.0,T,300.0,0.25,0.05060542154637915,0.00011003167383750105,False
Q1,对流换热系数,1.0,T,300.0,0.5,0.11697202921485683,0.00011003167383750105,False
Q1,对流换热系数,1.0,T,300.0,0.75,0.2743995709195701,0.00011003167383750105,False
Q1,对流换热系数,1.0,T,300.0,1.0,0.6114707192438118,0.00011003167383750105,False
Q1,对流换热系数,1.0,T,600.0,0.0,0.32069942958248276,0.00015776050495050205,False
Q1,对流换热系数,1.0,T,600.0,0.25,0.37395659286492133,0.00015776050495050205,False
Q1,对流换热系数,1.0,T,600.0,0.5,0.5427985320379136,0.00015776050495050205,False
Q1,对流换热系数,1.0,T,600.0,0.75,0.8531917297290192,0.00015776050495050205,False
Q1,对流换热系数,1.0,T,600.0,1.0,1.341565296752556,0.00015776050495050205,False
Q1,对流换热系数,1.0,T,900.0,0.0,0.8376345873884361,0.00018863592990106813,False
Q1,对流换热系数,1.0,T,900.0,0.25,0.9111627888824358,0.00018863592990106813,False
Q1,对流换热系数,1.0,T,900.0,0.5,1.1353757371560746,0.00018863592990106813,False
Q1,对流换热系数,1.0,T,900.0,0.75,1.5162359203602094,0.00018863592990106813,False
Q1,对流换热系数,1.0,T,900.0,1.0,2.0503060523957117,0.00018863592990106813,False
Q1,对流换热系数,1.0,T,1200.0,0.0,1.451487720431821,0.00021193922950338618,False
Q1,对流换热系数,1.0,T,1200.0,0.25,1.5285413992767616,0.00021193922950338618,False
Q1,对流换热系数,1.0,T,1200.0,0.5,1.7605711957545012,0.00021193922950338618,False
Q1,对流换热系数,1.0,T,1200.0,0.75,2.1482588191574337,0.00021193922950338618,False
Q1,对流换热系数,1.0,T,1200.0,1.0,2.687933526417652,0.00021193922950338618,False
Q1,对流换热系数,1.0,T,1500.0,0.0,2.0705691890379185,0.00021568299935694426,False
Q1,对流换热系数,1.0,T,1500.0,0.25,2.144825357262903,0.00021568299935694426,False
Q1,对流换热系数,1.0,T,1500.0,0.5,2.364767455998873,0.00021568299935694426,False
Q1,对流换热系数,1.0,T,1500.0,0.75,2.7172200159412796,0.00021568299935694426,False
Q1,对流换热系数,1.0,T,1500.0,1.0,3.1586316439309314,0.00021568299935694426,False
Q1,对流换热系数,1.0,T,1800.0,0.0,2.6217990507774402,0.00020887968116552012,False
Q1,对流换热系数,1.0,T,1800.0,0.25,2.68171386635494,0.00020887968116552012,False
Q1,对流换热系数,1.0,T,1800.0,0.5,2.8575289864686937,0.00020887968116552012,False
Q1,对流换热系数,1.0,T,1800.0,0.75,3.140961004309162,0.00020887968116552012,False
Q1,对流换热系数,1.0,T,1800.0,1.0,3.5202392601682675,0.00020887968116552012,False
Q1,对流传质系数,1.0,C,100.0,0.0,0.0,0.0005813665905661989,False
Q1,对流传质系数,1.0,C,100.0,0.25,0.0,0.0005813665905661989,False
Q1,对流传质系数,1.0,C,100.0,0.5,0.0,0.0005813665905661989,False
Q1,对流传质系数,1.0,C,100.0,0.75,-3.968341211191273e-08,0.0005813665905661989,False
Q1,对流传质系数,1.0,C,100.0,1.0,-0.27761659241027914,0.0005813665905661989,False
Q1,对流传质系数,1.0,C,300.0,0.0,0.0,0.00041526155917741796,False
Q1,对流传质系数,1.0,C,300.0,0.25,0.0,0.00041526155917741796,False
Q1,对流传质系数,1.0,C,300.0,0.5,-9.189093930217496e-10,0.00041526155917741796,False
Q1,对流传质系数,1.0,C,300.0,0.75,-0.0007272415414316669,0.00041526155917741796,False
Q1,对流传质系数,1.0,C,300.0,1.0,-0.42907629884119114,0.00041526155917741796,False
Q1,对流传质系数,1.0,C,600.0,0.0,0.0,0.0003199354663187191,False
Q1,对流传质系数,1.0,C,600.0,0.25,-1.9384494009955233e-10,0.0003199354663187191,False
Q1,对流传质系数,1.0,C,600.0,0.5,-1.0247463677615087e-05,0.0003199354663187191,False
Q1,对流传质系数,1.0,C,600.0,0.75,-0.01247802565167433,0.0003199354663187191,False
Q1,对流传质系数,1.0,C,600.0,1.0,-0.5433280682232255,0.0003199354663187191,False
Q1,对流传质系数,1.0,C,900.0,0.0,-5.020428517354958e-11,0.00026806279623588084,False
Q1,对流传质系数,1.0,C,900.0,0.25,-1.8206509633245105e-07,0.00026806279623588084,False
Q1,对流传质系数,1.0,C,900.0,0.5,-0.00027208701360859067,0.00026806279623588084,False
Q1,对流传质系数,1.0,C,900.0,0.75,-0.0363945904258145,0.00026806279623588084,False
Q1,对流传质系数,1.0,C,900.0,1.0,-0.6117331972744555,0.00026806279623588084,False
Q1,对流传质系数,1.0,C,1200.0,0.0,-1.7451329270556926e-08,0.00023324321690958806,False
Q1,对流传质系数,1.0,C,1200.0,0.25,-6.0842749949330255e-06,0.00023324321690958806,False
Q1,对流传质系数,1.0,C,1200.0,0.5,-0.0015026739470069828,0.00023324321690958806,False
Q1,对流传质系数,1.0,C,1200.0,0.75,-0.06513946854607156,0.00023324321690958806,False
Q1,对流传质系数,1.0,C,1200.0,1.0,-0.6582377499938841,0.00023324321690958806,False
Q1,对流传质系数,1.0,C,1500.0,0.0,-6.001376284814341e-07,0.0002074559221811858,False
Q1,对流传质系数,1.0,C,1500.0,0.25,-5.228876145402239e-05,0.0002074559221811858,False
Q1,对流传质系数,1.0,C,1500.0,0.5,-0.0043368515219022186,0.0002074559221811858,False
Q1,对流传质系数,1.0,C,1500.0,0.75,-0.09445561291663296,0.0002074559221811858,False
Q1,对流传质系数,1.0,C,1500.0,1.0,-0.6917354748821491,0.0002074559221811858,False
Q1,对流传质系数,1.0,C,1800.0,0.0,-6.442269118167587e-06,0.00018727041711571644,False
Q1,对流传质系数,1.0,C,1800.0,0.25,-0.00022536495989378125,0.00018727041711571644,False
Q1,对流传质系数,1.0,C,1800.0,0.5,-0.00896386314634956,0.00018727041711571644,False
Q1,对流传质系数,1.0,C,1800.0,0.75,-0.12244845375928293,0.00018727041711571644,False
Q1,对流传质系数,1.0,C,1800.0,1.0,-0.7166258169251205,0.00018727041711571644,False
Q1,对流传质系数,1.0,T,100.0,0.0,5.329070518200751e-13,5.214224914622471e-05,True
Q1,对流传质系数,1.0,T,100.0,0.25,-1.4210854715202004e-12,5.214224914622471e-05,True
Q1,对流传质系数,1.0,T,100.0,0.5,-8.881784197001252e-13,5.214224914622471e-05,True
Q1,对流传质系数,1.0,T,100.0,0.75,1.9895196601282805e-11,5.214224914622471e-05,True
Q1,对流传质系数,1.0,T,100.0,1.0,-5.169198402654729e-11,5.214224914622471e-05,True
Q1,对流传质系数,1.0,T,300.0,0.0,-2.6645352591003757e-12,0.00011003336943630564,True
Q1,对流传质系数,1.0,T,300.0,0.25,7.105427357601002e-13,0.00011003336943630564,True
Q1,对流传质系数,1.0,T,300.0,0.5,-1.2434497875801753e-11,0.00011003336943630564,True
Q1,对流传质系数,1.0,T,300.0,0.75,1.616484723854228e-11,0.00011003336943630564,True
Q1,对流传质系数,1.0,T,300.0,1.0,-2.3092638912203256e-11,0.00011003336943630564,True
Q1,对流传质系数,1.0,T,600.0,0.0,-6.217248937900877e-12,0.0001577647162525954,True
Q1,对流传质系数,1.0,T,600.0,0.25,-9.947598300641403e-12,0.0001577647162525954,True
Q1,对流传质系数,1.0,T,600.0,0.5,-5.6843418860808015e-12,0.0001577647162525954,True
Q1,对流传质系数,1.0,T,600.0,0.75,-7.638334409421077e-12,0.0001577647162525954,True
Q1,对流传质系数,1.0,T,600.0,1.0,-4.440892098500626e-12,0.0001577647162525954,True
Q1,对流传质系数,1.0,T,900.0,0.0,-1.071143174158351e-10,0.00018864009655976497,True
Q1,对流传质系数,1.0,T,900.0,0.25,-9.663381206337363e-11,0.00018864009655976497,True
Q1,对流传质系数,1.0,T,900.0,0.5,-6.945555242054979e-11,0.00018864009655976497,True
Q1,对流传质系数,1.0,T,900.0,0.75,-4.121147867408581e-11,0.00018864009655976497,True
Q1,对流传质系数,1.0,T,900.0,1.0,-2.4513724383723456e-11,0.00018864009655976497,True
Q1,对流传质系数,1.0,T,1200.0,0.0,2.8421709430404007e-12,0.0002119430381122084,True
Q1,对流传质系数,1.0,T,1200.0,0.25,6.217248937900877e-12,0.0002119430381122084,True
Q1,对流传质系数,1.0,T,1200.0,0.5,-8.881784197001252e-12,0.0002119430381122084,True
Q1,对流传质系数,1.0,T,1200.0,0.75,-4.760636329592671e-11,0.0002119430381122084,True
Q1,对流传质系数,1.0,T,1200.0,1.0,-4.867217739956686e-11,0.0002119430381122084,True
Q1,对流传质系数,1.0,T,1500.0,0.0,3.552713678800501e-11,0.00021568657989540693,True
Q1,对流传质系数,1.0,T,1500.0,0.25,2.7355895326763857e-11,0.00021568657989540693,True
Q1,对流传质系数,1.0,T,1500.0,0.5,7.105427357601002e-12,0.00021568657989540693,True
Q1,对流传质系数,1.0,T,1500.0,0.75,-2.3092638912203256e-11,0.00021568657989540693,True
Q1,对流传质系数,1.0,T,1500.0,1.0,-2.6645352591003757e-11,0.00021568657989540693,True
Q1,对流传质系数,1.0,T,1800.0,0.0,3.375077994860476e-11,0.00020888222583846175,True
Q1,对流传质系数,1.0,T,1800.0,0.25,3.659295089164516e-11,0.00020888222583846175,True
Q1,对流传质系数,1.0,T,1800.0,0.5,4.263256414560601e-11,0.00020888222583846175,True
Q1,对流传质系数,1.0,T,1800.0,0.75,4.263256414560601e-11,0.00020888222583846175,True
Q1,对流传质系数,1.0,T,1800.0,1.0,3.623767952376511e-11,0.00020888222583846175,True
Q1,导热系数,1.0,C,100.0,0.0,0.0,0.0005813770386194196,True
Q1,导热系数,1.0,C,100.0,0.25,0.0,0.0005813770386194196,True
Q1,导热系数,1.0,C,100.0,0.5,0.0,0.0005813770386194196,True
Q1,导热系数,1.0,C,100.0,0.75,-2.220446049250313e-14,0.0005813770386194196,True
Q1,导热系数,1.0,C,100.0,1.0,1.0658141036401503e-11,0.0005813770386194196,True
Q1,导热系数,1.0,C,300.0,0.0,2.220446049250313e-14,0.00041527146096246307,True
Q1,导热系数,1.0,C,300.0,0.25,-2.220446049250313e-14,0.00041527146096246307,True
Q1,导热系数,1.0,C,300.0,0.5,2.220446049250313e-14,0.00041527146096246307,True
Q1,导热系数,1.0,C,300.0,0.75,-2.886579864025407e-13,0.00041527146096246307,True
